,id,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,geometry,latitude,longitude
1155,ak01939l6dmm,1.6,"34km ENE of Cape Yakataga, Alaska",1552385483275,1552385753107,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939l6dmm,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939l6dmm.geojson,,,,,automatic,0,39,ak,01939l6dmm,",ak01939l6dmm,",",ak,",",geoserve,origin,",,,0.9,,ml,earthquake,"M 1.6 - 34km ENE of Cape Yakataga, Alaska",POINT Z (-141.8362 60.1373 11.5),60.1373,-141.8362
1156,nc73151001,0.57,"9km WNW of The Geysers, CA",1552384416410,1552393624218,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73151001,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73151001.geojson,,,,,automatic,0,5,nc,73151001,",nc73151001,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",10.0,0.008912,0.03,77.0,md,earthquake,"M 0.6 - 9km WNW of The Geysers, CA",POINT Z (-122.8460007 38.8206673 2.23),38.8206673,-122.8460007
1157,us1000je2c,4.6,"41km WNW of Sardinal, Costa Rica",1552384031160,1552540226562,-360,https://earthquake.usgs.gov/earthquakes/eventpage/us1000je2c,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us1000je2c.geojson,6.0,3.8,,,reviewed,0,328,us,1000je2c,",us1000je2c,",",us,",",dyfi,geoserve,origin,phase-data,",,1.086,1.34,134.0,mwr,earthquake,"M 4.6 - 41km WNW of Sardinal, Costa Rica",POINT Z (-85.97539999999999 10.7045 10),10.7045,-85.9754
1158,ci38265271,0.46,"17km NNW of Borrego Springs, CA",1552383680920,1552414828740,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265271,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265271.geojson,,,,,reviewed,0,3,ci,38265271,",ci38265271,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,",27.0,0.08819,0.14,103.0,ml,earthquake,"M 0.5 - 17km NNW of Borrego Springs, CA",POINT Z (-116.4258333 33.4001667 13),33.4001667,-116.4258333
1159,ci38265263,1.04,"6km E of Palmdale, CA",1552382979740,1552396602256,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265263,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265263.geojson,,,,,reviewed,0,17,ci,38265263,",ci38265263,",",ci,",",geoserve,nearby-cities,origin,phase-data,",17.0,0.05587,0.18,83.0,ml,earthquake,"M 1.0 - 6km E of Palmdale, CA",POINT Z (-118.0333333 34.583 6.74),34.583,-118.0333333
1160,ak01939knd6b,1.4,"65km NW of Ester, Alaska",1552382570974,1552382933840,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939knd6b,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939knd6b.geojson,,,,,automatic,0,30,ak,01939knd6b,",ak01939knd6b,",",ak,",",geoserve,origin,",,,0.86,,ml,earthquake,"M 1.4 - 65km NW of Ester, Alaska",POINT Z (-149.1339 65.19970000000001 18.6),65.1997,-149.1339
1161,ci38265255,2.02,"23km NE of Primo Tapia, B.C., MX",1552382554900,1552413593028,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265255,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265255.geojson,,,,,reviewed,0,63,ci,38265255,",ci38265255,",",ci,",",geoserve,nearby-cities,origin,phase-data,",45.0,0.0647,0.18,149.0,ml,earthquake,"M 2.0 - 23km NE of Primo Tapia, B.C., MX",POINT Z (-116.727 32.3493333 11.01),32.3493333,-116.727
1162,nc73150981,0.32,"7km NW of The Geysers, CA",1552381068810,1552434964153,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150981,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150981.geojson,,,,,reviewed,0,2,nc,73150981,",nc73150981,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",9.0,0.006109,0.02,148.0,md,earthquake,"M 0.3 - 7km NW of The Geysers, CA",POINT Z (-122.8133333 38.8178333 4.85),38.8178333,-122.8133333
1163,nn00679853,0.9,"29km ENE of Bridgeport, California",1552380988827,1552442678638,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00679853,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00679853.geojson,,,,,reviewed,0,12,nn,00679853,",nn00679853,",",nn,",",geoserve,origin,phase-data,",4.0,0.336,0.1527,300.98,ml,earthquake,"M 0.9 - 29km ENE of Bridgeport, California",POINT Z (-118.9148 38.3469 6.1),38.3469,-118.9148
1164,ak01939k5ig3,1.6,"126km NW of Talkeetna, Alaska",1552379960803,1552380215207,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939k5ig3,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939k5ig3.geojson,,,,,automatic,0,39,ak,01939k5ig3,",ak01939k5ig3,",",ak,",",geoserve,origin,",,,0.97,,ml,earthquake,"M 1.6 - 126km NW of Talkeetna, Alaska",POINT Z (-151.9603 63.0742 20.1),63.0742,-151.9603
1165,ak01939k3dr0,1.4,"41km ENE of Manley Hot Springs, Alaska",1552379367004,1552379562506,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939k3dr0,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939k3dr0.geojson,,,,,automatic,0,30,ak,01939k3dr0,",ak01939k3dr0,",",ak,",",geoserve,origin,",,,0.95,,ml,earthquake,"M 1.4 - 41km ENE of Manley Hot Springs, Alaska",POINT Z (-149.8922 65.19629999999999 0.1),65.1963,-149.8922
1166,ak01939k2j70,1.6,"73km WSW of Talkeetna, Alaska",1552379131193,1552379401711,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939k2j70,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939k2j70.geojson,,,,,automatic,0,39,ak,01939k2j70,",ak01939k2j70,",",ak,",",geoserve,origin,",,,0.52,,ml,earthquake,"M 1.6 - 73km WSW of Talkeetna, Alaska",POINT Z (-151.4831 62.1805 81.7),62.1805,-151.4831
1167,ak01939jzj1c,2.2,"45km SE of Cape Yakataga, Alaska",1552378289274,1552378628690,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939jzj1c,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939jzj1c.geojson,,,,,automatic,0,74,ak,01939jzj1c,",ak01939jzj1c,",",ak,",",geoserve,origin,",,,0.72,,ml,earthquake,"M 2.2 - 45km SE of Cape Yakataga, Alaska",POINT Z (-141.7729 59.8209 1.4),59.8209,-141.7729
1168,nm60260871,1.42,"6km ENE of Steele, Missouri",1552378064730,1552393952750,-360,https://earthquake.usgs.gov/earthquakes/eventpage/nm60260871,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nm60260871.geojson,,,,,reviewed,0,31,nm,60260871,",nm60260871,",",nm,",",geoserve,origin,phase-data,",14.0,0.04896,0.03,73.0,md,earthquake,"M 1.4 - 6km ENE of Steele, Missouri",POINT Z (-89.758 36.1015 7.72),36.1015,-89.758
1169,nc73150966,1.3,"3km ENE of Millville, CA",1552377998520,1552412523005,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150966,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150966.geojson,,,,,reviewed,0,26,nc,73150966,",nc73150966,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",7.0,0.05148,0.1,112.0,md,earthquake,"M 1.3 - 3km ENE of Millville, CA",POINT Z (-122.1516667 40.5636667 18.87),40.5636667,-122.1516667
1170,nn00679852,0.9,"36km SE of Bridgeport, California",1552377990482,1552442677177,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00679852,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00679852.geojson,,,,,reviewed,0,12,nn,00679852,",nn00679852,",",nn,",",geoserve,origin,phase-data,",6.0,0.083,0.0636,241.73,ml,earthquake,"M 0.9 - 36km SE of Bridgeport, California",POINT Z (-118.8857 38.0711 8.4),38.0711,-118.8857
1171,nn00679851,0.2,"53km SSE of Beatty, Nevada",1552377340131,1552442675385,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00679851,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00679851.geojson,,,,,reviewed,0,1,nn,00679851,",nn00679851,",",nn,",",geoserve,origin,phase-data,",5.0,0.138,0.1247,121.91,ml,earthquake,"M 0.2 - 53km SSE of Beatty, Nevada",POINT Z (-116.6047 36.4435 0),36.4435,-116.6047
1172,nc73150961,1.06,"7km WNW of The Geysers, CA",1552376978140,1552378383300,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150961,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150961.geojson,,,,,automatic,0,17,nc,73150961,",nc73150961,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",17.0,0.003304,0.05,79.0,md,earthquake,"M 1.1 - 7km WNW of The Geysers, CA",POINT Z (-122.8255005 38.8105011 1.53),38.8105011,-122.8255005
1173,ci38265239,0.51,"18km ESE of Anza, CA",1552376862680,1552396634903,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265239,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265239.geojson,,,,,reviewed,0,4,ci,38265239,",ci38265239,",",ci,",",geoserve,nearby-cities,origin,phase-data,",18.0,0.06035,0.2,123.0,ml,earthquake,"M 0.5 - 18km ESE of Anza, CA",POINT Z (-116.4911667 33.4978333 13.43),33.4978333,-116.4911667
1174,nc73150956,0.5,"1km ENE of The Geysers, CA",1552376722200,1552377662221,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150956,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150956.geojson,,,,,automatic,0,4,nc,73150956,",nc73150956,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",8.0,0.00731,0.01,136.0,md,earthquake,"M 0.5 - 1km ENE of The Geysers, CA",POINT Z (-122.7444992 38.7791672 0.59),38.7791672,-122.7444992
1175,ci38265231,0.57,"11km WSW of Anza, CA",1552375801050,1552413253640,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265231,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265231.geojson,,,,,reviewed,0,5,ci,38265231,",ci38265231,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,",24.0,0.02582,0.12,63.0,ml,earthquake,"M 0.6 - 11km WSW of Anza, CA",POINT Z (-116.7706667 33.5051667 2.53),33.5051667,-116.7706667
1176,ci38265223,1.01,"21km W of Johannesburg, CA",1552375010080,1552413008320,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265223,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265223.geojson,,,,,reviewed,0,16,ci,38265223,",ci38265223,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,",20.0,0.1071,0.12,68.0,ml,earthquake,"M 1.0 - 21km W of Johannesburg, CA",POINT Z (-117.8618333 35.374 8.08),35.374,-117.8618333
1177,ak01939jewzx,1.5,"9km SSW of Big Lake, Alaska",1552374912458,1552375087475,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939jewzx,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939jewzx.geojson,,,,,automatic,0,35,ak,01939jewzx,",ak01939jewzx,",",ak,",",geoserve,origin,",,,0.66,,ml,earthquake,"M 1.5 - 9km SSW of Big Lake, Alaska",POINT Z (-150.0392 61.4455 39.5),61.4455,-150.0392
1178,uu60316102,0.79,"1km SSE of Bluffdale, Utah",1552374272390,1552411977180,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60316102,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60316102.geojson,,,,,reviewed,0,10,uu,60316102,",uu60316102,",",uu,",",geoserve,origin,phase-data,",17.0,0.02542,0.15,69.0,md,earthquake,"M 0.8 - 1km SSE of Bluffdale, Utah",POINT Z (-111.9318333 40.4741667 6.14),40.4741667,-111.9318333
1179,pr2019071005,1.99,"30km ESE of Emajagua, Puerto Rico",1552374182550,1552389910912,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019071005,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/pr2019071005.geojson,,,,,reviewed,0,61,pr,2019071005,",pr2019071005,",",pr,",",geoserve,origin,phase-data,",6.0,0.3595,0.14,319.0,md,earthquake,"M 2.0 - 30km ESE of Emajagua, Puerto Rico",POINT Z (-65.6371 17.8515 9),17.8515,-65.6371
1180,ak01939jc02w,1.7,"111km NW of Talkeetna, Alaska",1552374112747,1552374475247,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939jc02w,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939jc02w.geojson,,,,,automatic,0,44,ak,01939jc02w,",ak01939jc02w,",",ak,",",geoserve,origin,",,,0.74,,ml,earthquake,"M 1.7 - 111km NW of Talkeetna, Alaska",POINT Z (-151.4807 63.1006 12.4),63.1006,-151.4807
1181,uu60316097,0.83,"36km SW of Ferron, Utah",1552372709860,1552411420820,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60316097,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu60316097.geojson,,,,,reviewed,0,11,uu,60316097,",uu60316097,",",uu,",",geoserve,origin,phase-data,",8.0,0.05993,0.09,140.0,ml,earthquake,"M 0.8 - 36km SW of Ferron, Utah",POINT Z (-111.3893333 38.8336667 2.67),38.8336667,-111.3893333
1182,nc73150946,0.5,"2km S of Parkfield, CA",1552372473390,1552431612074,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150946,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150946.geojson,,,,,reviewed,0,4,nc,73150946,",nc73150946,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",22.0,0.01212,0.03,78.0,md,earthquake,"M 0.5 - 2km S of Parkfield, CA",POINT Z (-120.4283333 35.884 9),35.884,-120.4283333
1183,pr2019071004,2.11,"16km S of Pole Ojea, Puerto Rico",1552371783180,1552379113891,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019071004,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/pr2019071004.geojson,,,,,reviewed,0,68,pr,2019071004,",pr2019071004,",",pr,",",geoserve,origin,phase-data,",9.0,0.2004,0.19,310.0,md,earthquake,"M 2.1 - 16km S of Pole Ojea, Puerto Rico",POINT Z (-67.20350000000001 17.8293 25),17.8293,-67.2035
1184,pr2019071003,1.24,"1km ENE of Jobos, Puerto Rico",1552371692690,1552379082331,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2019071003,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/pr2019071003.geojson,,,,,reviewed,0,24,pr,2019071003,",pr2019071003,",",pr,",",geoserve,origin,phase-data,",8.0,0.0502,0.12,206.0,md,earthquake,"M 1.2 - 1km ENE of Jobos, Puerto Rico",POINT Z (-66.15649999999999 17.9583 16),17.9583,-66.1565
1185,nm60260866,1.62,"4km WNW of New Madrid, Missouri",1552371061760,1552393539980,-360,https://earthquake.usgs.gov/earthquakes/eventpage/nm60260866,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nm60260866.geojson,,,,,reviewed,0,40,nm,60260866,",nm60260866,",",nm,",",geoserve,origin,phase-data,",15.0,0.02573,0.05,65.0,md,earthquake,"M 1.6 - 4km WNW of New Madrid, Missouri",POINT Z (-89.5738333 36.6068333 13.95),36.6068333,-89.5738333
1186,uw61513897,1.31,"0km SW of Seattle, Washington",1552370950660,1552417303970,-480,https://earthquake.usgs.gov/earthquakes/eventpage/uw61513897,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uw61513897.geojson,,,,,reviewed,0,26,uw,61513897,",uw61513897,",",uw,",",geoserve,origin,phase-data,",15.0,,0.21,87.0,ml,earthquake,"M 1.3 - 0km SW of Seattle, Washington",POINT Z (-122.3355 47.603833333333 23.89),47.603833333333,-122.3355
1187,ak01939irzdk,1.8,"46km E of Cape Yakataga, Alaska",1552370892837,1552371104329,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939irzdk,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939irzdk.geojson,,,,,automatic,0,50,ak,01939irzdk,",ak01939irzdk,",",ak,",",geoserve,origin,",,,1.77,,ml,earthquake,"M 1.8 - 46km E of Cape Yakataga, Alaska",POINT Z (-141.6187 59.9932 14.7),59.9932,-141.6187
1188,ak01939ifk6d,1.5,"64km ENE of Cantwell, Alaska",1552369817598,1552370100988,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939ifk6d,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939ifk6d.geojson,,,,,automatic,0,35,ak,01939ifk6d,",ak01939ifk6d,",",ak,",",geoserve,origin,",,,0.72,,ml,earthquake,"M 1.5 - 64km ENE of Cantwell, Alaska",POINT Z (-147.7188 63.5753 0),63.5753,-147.7188
1189,ak01939icmum,1.2,"15km S of Big Lake, Alaska",1552369011662,1552369478457,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939icmum,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939icmum.geojson,,,,,automatic,0,22,ak,01939icmum,",ak01939icmum,",",ak,",",geoserve,origin,",,,0.38,,ml,earthquake,"M 1.2 - 15km S of Big Lake, Alaska",POINT Z (-150.0071 61.3854 40.3),61.3854,-150.0071
1190,ci38265207,1.31,"11km NE of Aguanga, CA",1552368246250,1552412764350,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265207,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265207.geojson,,,,,reviewed,0,26,ci,38265207,",ci38265207,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,",49.0,0.02691,0.16,33.0,ml,earthquake,"M 1.3 - 11km NE of Aguanga, CA",POINT Z (-116.7718333 33.4998333 2.53),33.4998333,-116.7718333
1191,nc73150941,2.54,"12km NNE of Morgan Hill, CA",1552368070340,1552522954927,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150941,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150941.geojson,,,,,reviewed,0,99,nc,73150941,",nc73150941,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",88.0,0.05682,0.07,35.0,md,earthquake,"M 2.5 - 12km NNE of Morgan Hill, CA",POINT Z (-121.611 37.2311667 6.75),37.2311667,-121.611
1192,ak01939i8qvk,2.1,"15km SSE of Sterling, Alaska",1552367917621,1552368585109,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939i8qvk,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939i8qvk.geojson,,,,,automatic,0,68,ak,01939i8qvk,",ak01939i8qvk,",",ak,",",geoserve,origin,",,,0.57,,ml,earthquake,"M 2.1 - 15km SSE of Sterling, Alaska",POINT Z (-150.6261 60.4204 38.9),60.4204,-150.6261
1193,nc73150936,2.69,"3km NNE of San Ramon, CA",1552367760540,1552716603294,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150936,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150936.geojson,128.0,2.7,,,reviewed,0,146,nc,73150936,",nc73150936,",",nc,",",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",97.0,0.03522,0.09,58.0,md,earthquake,"M 2.7 - 3km NNE of San Ramon, CA",POINT Z (-121.9678333 37.8035 11.21),37.8035,-121.9678333
1194,nc73150931,1.6,"7km NW of The Geysers, CA",1552367616390,1552418523589,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150931,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150931.geojson,,,,,reviewed,0,39,nc,73150931,",nc73150931,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",35.0,0.006026,0.06,47.0,md,earthquake,"M 1.6 - 7km NW of The Geysers, CA",POINT Z (-122.8245 38.8136667 1.76),38.8136667,-122.8245
1195,nc73150926,1.87,"6km WNW of The Geysers, CA",1552367064400,1552444384081,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73150926,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc73150926.geojson,,,,,reviewed,0,54,nc,73150926,",nc73150926,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",46.0,0.01133,0.06,29.0,md,earthquake,"M 1.9 - 6km WNW of The Geysers, CA",POINT Z (-122.8183333 38.8013333 2.88),38.8013333,-122.8183333
1196,ci37209836,-0.18,"8km ESE of Valle Vista, CA",1552366951630,1552405527240,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci37209836,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci37209836.geojson,,,,,reviewed,0,0,ci,37209836,",ci37209836,",",ci,",",geoserve,nearby-cities,origin,phase-data,",8.0,0.08193,0.06,179.0,ml,earthquake,"M -0.2 - 8km ESE of Valle Vista, CA",POINT Z (-116.8246667 33.7098333 15.57),33.7098333,-116.8246667
1197,ci38265191,0.26,"10km WSW of Anza, CA",1552366936820,1552404372565,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265191,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265191.geojson,,,,,reviewed,0,1,ci,38265191,",ci38265191,",",ci,",",geoserve,nearby-cities,origin,phase-data,",16.0,0.02626,0.08,75.0,ml,earthquake,"M 0.3 - 10km WSW of Anza, CA",POINT Z (-116.7696667 33.5066667 2.64),33.5066667,-116.7696667
1198,ci38265143,0.35,"10km WSW of Anza, CA",1552366111850,1552412376842,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265143,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265143.geojson,,,,,reviewed,0,2,ci,38265143,",ci38265143,",",ci,",",geoserve,nearby-cities,origin,phase-data,",15.0,0.02582,0.07,76.0,ml,earthquake,"M 0.4 - 10km WSW of Anza, CA",POINT Z (-116.7701667 33.5068333 2.62),33.5068333,-116.7701667
1199,ci38265135,0.84,"5km SW of Fontana, CA",1552365994250,1552406194106,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265135,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265135.geojson,,,,,reviewed,0,11,ci,38265135,",ci38265135,",",ci,",",geoserve,nearby-cities,origin,phase-data,",32.0,0.03255,0.14,69.0,ml,earthquake,"M 0.8 - 5km SW of Fontana, CA",POINT Z (-117.4941667 34.0623333 4.27),34.0623333,-117.4941667
1200,ak01939hslow,1.9,"51km ESE of Cape Yakataga, Alaska",1552365785447,1552366016043,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak01939hslow,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ak01939hslow.geojson,,,,,automatic,0,56,ak,01939hslow,",ak01939hslow,",",ak,",",geoserve,origin,",,,0.97,,ml,earthquake,"M 1.9 - 51km ESE of Cape Yakataga, Alaska",POINT Z (-141.6284 59.8343 3.5),59.8343,-141.6284
1201,ci38265127,1.13,"8km NE of Aguanga, CA",1552365375490,1552396731090,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265127,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265127.geojson,,,,,reviewed,0,20,ci,38265127,",ci38265127,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,",46.0,0.02104,0.17,35.0,ml,earthquake,"M 1.1 - 8km NE of Aguanga, CA",POINT Z (-116.7955 33.4916667 3.59),33.4916667,-116.7955
1202,ci38265119,0.65,"8km N of Anza, CA",1552365197250,1552396733940,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265119,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265119.geojson,,,,,reviewed,0,6,ci,38265119,",ci38265119,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,",24.0,0.05714,0.17,85.0,ml,earthquake,"M 0.7 - 8km N of Anza, CA",POINT Z (-116.658 33.6225 14.81),33.6225,-116.658
1203,ci38265111,0.63,"9km ENE of Aguanga, CA",1552365095490,1552396701201,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38265111,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci38265111.geojson,,,,,reviewed,0,6,ci,38265111,",ci38265111,",",ci,",",geoserve,nearby-cities,origin,phase-data,",26.0,0.0322,0.15,73.0,ml,earthquake,"M 0.6 - 9km ENE of Aguanga, CA",POINT Z (-116.7835 33.4833333 4.95),33.4833333,-116.7835
